77170122436,30
842426167611,23
716165255628,6
77170511445,25
77170771795,14
716165174226,126
8660007681,42
8660007179,26
8660006820,2
77170126335,45
76013000665,22
716165201960,47
716165202110,94
86400801980,6
196177225824,-8
716165252061,74
887982094285,138
79083129502,36
716165250685,12
716165250319,46
716165255581,4
850730000135,25
716165255635,20
716165171454,47
716165174189,1015
716165177326,-18
77170510028,267
79083159509,99
716165174585,46
86400901031,14
76013000054,13
77170110365,139
716165253389,19
94781282502,57
716165250326,34
716165253365,35
79083127249,51
79083157246,138
77170510011,269
842426167642,11
716165179498,138
716165177364,87
716165177128,129
850730000302,162
71610302808,229
31700239100,0
70137500889,6
70137525257,351
70137511229,404
71610340565,80
816518010123,51
185092002054,0
71610912717,0
695181700254,0
695181700278,0
695181700230,0
894945001044,0
894945001051,0
894945001068,0
859477001726,0
859477001696,0
859477001849,0
812615007608,0
685141350155,0
685141350445,0
812615007592,0
185092002092,6
185092002061,2
859477001788,0
708926250027,0
708926250126,0
708926250225,0
879982004166,1
816518010062,15
816518010130,37
76452562014,0
185092002078,0
611640100106,0
816518012554,0
879982004135,0
685141350193,4
879982004159,12
879982004111,0
685141350032,0
31700909447,0
31700909201,0
31700901373,0
31700909379,0
31700909164,0
31700901359,0
31700901366,0
31700909386,0
31700009413,0
31700909409,0
10818433010438,21
10818433010476,17
31700003862,0
611640104104,0
10818433010421,40
10818433010391,19
10818433010407,17
10818433010414,12
844504004610,1
70137514541,1
842426162128,0
751667183437,0
816518018235,0
842426162159,0
842426162210,0
844504004603,0
844504004627,0
844504004634,0
844504004641,0
842426162241,0
842426162180,3
71610912458,127
31700233184,0
31700233474,0
818892018436,0
818892019778,0
818892016265,0
818892014438,0
818892019303,0
818892019334,0
818892019273,0
761847548871,0
70235505786,27
31700909393,0
31700009635,0
31700909423,0
31700909171,0
31700010143,0
71610498228,0
70137826651,0
70137513339,0
70137510642,0
70137511021,0
70137510918,0
70137510932,0
70137822059,0
70137810353,0
70137810452,0
70137824756,0
70137824855,0
70137500032,0
70137510437,0
70137510451,0
70137513384,0
70137571186,0
70137514527,0
70137210467,0
874411001877,0
874411000696,0
39517821952,0
874411000733,0
611640116107,3
611640102100,0
611640108102,24
818892018580,0
818892018559,0
842426142830,0
842426142861,0
842426142922,0
784762074881,0
784762079978,0
859477001757,0
812319018269,0
812319013790,0
812319015688,0
812319018849,0
31700003848,0
31700909188,0
31700901403,-2
31700901410,0
31700003855,0
31700909195,0
31700003831,0
793573167262,0
793573167286,0
793573167248,0
818892014469,0
844504006126,0
844504003200,0
818892015671,0
71610752856,0
818892014490,0
818892019457,0
818892010782,0
818892013202,0
812319018870,0
818892010119,0
818892010140,0
818892011314,0
818892013097,0
818892016401,0
818892013172,0
818892011147,0
818892010058,0
818892018252,0
842426146319,0
842426154116,0
842426153874,0
842426153843,0
842426154086,0
818892015602,0
842426142892,0
818892014667,0
842426147637,0
842426146289,0
818892014728,0
818892014698,0
842426151573,26
842426150453,0
818892018528,0
842426146166,0
842426147590,0
818892013813,0
842426145145,0
842426144001,0
842426144032,0
818892018467,0
